2024.05.21,22:00,2420.34,2424.93,2419.85,2423.28,5605
2024.05.21,23:00,2423.29,2423.30,2420.26,2420.59,1932
2024.05.22,01:00,2420.83,2422.20,2420.67,2421.97,1279
2024.05.22,02:00,2421.93,2422.10,2421.14,2421.79,1605
2024.05.22,03:00,2421.84,2423.04,2420.28,2420.29,3012
2024.05.22,04:00,2420.28,2423.24,2419.23,2421.95,7830
2024.05.22,05:00,2421.95,2426.41,2415.84,2417.55,7726
2024.05.22,06:00,2417.61,2419.50,2412.47,2414.00,6477
2024.05.22,07:00,2413.80,2416.02,2412.05,2412.77,3920
2024.05.22,08:00,2412.81,2417.22,2411.37,2416.86,6040
2024.05.22,09:00,2416.85,2418.02,2413.64,2416.97,8836
2024.05.22,10:00,2416.97,2418.44,2412.22,2417.18,11436
2024.05.22,11:00,2416.94,2417.43,2410.56,2416.79,11097
2024.05.22,12:00,2416.95,2417.88,2414.34,2417.20,10382
2024.05.22,13:00,2417.23,2419.26,2414.18,2414.67,8401
2024.05.22,14:00,2414.59,2415.20,2404.68,2408.65,12912
2024.05.22,15:00,2408.68,2414.99,2408.67,2412.34,15553
2024.05.22,16:00,2412.33,2413.28,2405.70,2410.49,19697
2024.05.22,17:00,2410.32,2410.93,2382.12,2388.36,24685
2024.05.22,18:00,2388.31,2395.21,2386.53,2391.85,16810
2024.05.22,19:00,2391.84,2394.99,2389.33,2391.89,12655
2024.05.22,20:00,2391.89,2394.30,2386.69,2388.41,11491
2024.05.22,21:00,2388.78,2390.66,2374.86,2377.77,17056
2024.05.22,22:00,2377.81,2380.04,2376.74,2379.80,9069
2024.05.22,23:00,2379.55,2380.45,2377.30,2378.29,3388
2024.05.23,01:00,2380.01,2381.21,2378.65,2380.72,1854
2024.05.23,02:00,2380.71,2382.68,2380.34,2382.20,1955
2024.05.23,03:00,2382.19,2383.62,2378.84,2380.34,4215
2024.05.23,04:00,2380.32,2381.79,2366.64,2373.17,13407
2024.05.23,05:00,2373.26,2375.62,2368.07,2369.31,7082
2024.05.23,06:00,2369.28,2372.82,2367.79,2372.31,5063
2024.05.23,07:00,2372.30,2373.87,2371.43,2372.76,3243
2024.05.23,08:00,2372.84,2373.06,2358.29,2359.92,8315
2024.05.23,09:00,2360.02,2367.08,2354.90,2364.05,11332
2024.05.23,10:00,2364.13,2364.68,2355.04,2356.13,14284
2024.05.23,11:00,2356.09,2361.77,2355.03,2360.03,12623
2024.05.23,12:00,2360.04,2364.24,2358.75,2364.22,10491
2024.05.23,13:00,2364.18,2367.67,2363.48,2366.30,10157
2024.05.23,14:00,2366.30,2369.40,2365.52,2367.99,11250
2024.05.23,15:00,2368.02,2369.23,2360.64,2362.65,16135
2024.05.23,16:00,2362.77,2369.81,2350.55,2358.60,22791
2024.05.23,17:00,2358.63,2363.81,2341.46,2345.86,22711
2024.05.23,18:00,2345.88,2349.82,2340.27,2345.98,16669
2024.05.23,19:00,2346.00,2350.11,2339.99,2340.94,14408
2024.05.23,20:00,2340.94,2342.99,2331.87,2332.14,13192
2024.05.23,21:00,2332.09,2336.33,2331.74,2334.31,9230
